invoice_id,age,annual_income,days_past_due,outstanding_amount,true_pd,true_lgd,default_flag
INV_07183,25.7,65101.66,1,6463.78,0.08877671939187125,0.698471224554874,0
INV_07184,35.4,31115.91,57,3701.35,0.28378646689464887,0.8855390182613812,0
INV_07185,41.9,76235.61,7,6955.69,0.09226510301220009,0.8462120956645274,0
INV_07186,18.0,135058.16,7,13576.5,0.06203645757572711,0.7181484002652035,0
INV_07187,56.2,54674.02,40,5555.96,0.19025328563842744,0.6905579694191868,0
INV_07188,32.2,49594.38,29,5087.63,0.16272890236309911,0.7757857766158764,0
INV_07189,18.0,34598.99,23,3476.31,0.16080760166954616,0.6174996519067569,1
INV_07190,36.6,61164.04,4,4712.56,0.09638582726165407,0.7405505521841451,0
INV_07191,35.3,50357.15,30,2774.5,0.16478937634342478,0.8407535564087609,0
INV_07192,34.2,22409.86,9,1299.22,0.13565597337605947,0.8062574863790153,0
INV_07193,44.9,73783.25,102,6847.2,0.42321021443154616,0.8454397261399786,0
INV_07194,42.5,29855.73,23,1807.12,0.16553867473085923,0.7358352913268106,0
INV_07195,38.0,148395.24,37,14783.85,0.10021298193404543,0.5667892403235165,0
INV_07196,39.5,56431.42,27,6733.25,0.15068425119505105,0.8999797568982871,0
INV_07197,34.0,47696.64,19,5495.7,0.13819244411948411,0.5301525705879063,1
INV_07198,52.8,55171.09,26,5983.44,0.14922960728074358,0.7516752241284214,0
INV_07199,20.2,53502.4,19,6335.55,0.13321851356305936,0.8283518764757803,0
INV_07200,36.4,43834.62,2,3458.84,0.10408031624630204,0.5288495136791197,0
INV_07201,35.7,26500.7,9,2193.27,0.1321899851469869,0.8716238973649835,0
INV_07202,43.1,97717.31,8,10386.58,0.08146601131803755,0.842699957073606,0
INV_07203,26.6,54793.69,26,5004.84,0.14957996299277138,0.9135752808181403,0
INV_07204,18.0,87827.36,18,8362.91,0.10487813975486618,0.707615850005074,0
INV_07205,36.6,27545.25,19,4616.94,0.15667516671420909,0.848952412733852,0
INV_07206,37.8,36793.32,38,3774.77,0.20440568196896905,0.4523490667301174,0
INV_07207,49.9,42194.74,15,5983.1,0.1332334039728887,0.7405539087588974,0
INV_07208,22.3,31421.67,5,1318.87,0.11918666341145025,0.6685625063215228,0
INV_07209,46.5,73710.41,1,6740.17,0.0838192484521547,0.6953432485047195,0
INV_07210,58.7,46806.76,4,5089.49,0.10591514504208528,0.9223596851950243,1
INV_07211,31.2,60346.76,1,6128.41,0.09162703430087274,0.5337633709660171,0
INV_07212,22.1,39205.33,6,1864.99,0.11543417994537726,0.7513479463442404,0
INV_07213,30.9,89842.54,21,8754.67,0.10938620662316305,0.8326932792362775,0
INV_07214,35.1,78328.79,4,10305.9,0.08600396100420203,0.22203484665129705,0
INV_07215,40.6,72504.64,2,7497.38,0.0861068872254429,0.8615388616473983,0
INV_07216,29.1,56371.55,71,6241.59,0.3054261364203011,0.5854210636327871,1
INV_07217,50.6,97750.83,116,9131.14,0.451147906705392,0.37085435916967313,0
INV_07218,23.9,78829.0,21,8126.18,0.11747397230611147,0.7200824723639695,1
INV_07219,18.0,51087.75,3,5096.45,0.10110070309633336,0.8915249448494339,1
INV_07220,46.1,40903.94,35,5209.21,0.18986820638601076,0.8417739060367945,0
INV_07221,18.0,46704.03,16,5757.4,0.13181684107434682,0.8197932691824333,0
INV_07222,33.0,66645.78,5,7072.09,0.09470713000688583,0.8316894953978844,0
INV_07223,66.2,27480.39,18,2819.0,0.1540318540592815,0.7808403697522027,1
INV_07224,34.9,36129.17,1,1933.81,0.10745376627756774,0.7268186961633157,0
INV_07225,23.8,96952.55,72,7981.3,0.25022384875684334,0.736906884868738,0
INV_07226,34.4,85352.74,35,8617.18,0.14485125977893162,0.7820027193594614,0
INV_07227,34.5,46876.24,7,5562.26,0.11186665081729143,0.9017712015185726,0
INV_07228,36.6,206182.02,11,21949.95,0.04097013203394093,0.29474402150414,1
INV_07229,41.6,76549.68,11,6765.23,0.09920346585260315,0.7563851508681964,0
INV_07230,24.6,55062.99,40,3997.06,0.1898159192740656,0.5468752852373511,0
INV_07231,51.9,86185.15,9,9551.47,0.08966507008726202,0.7923145735523637,0
INV_07232,37.5,40155.37,1,3200.85,0.10466536100992124,0.666969953401642,0
INV_07233,42.3,37507.3,5,2173.66,0.11459806937797791,0.797564418068309,0
INV_07234,28.7,50162.27,5,4522.55,0.10554699081761298,0.6852572815238335,0
INV_07235,47.9,53772.11,60,4866.11,0.2631993539286109,0.46276132706809214,0
INV_07236,32.4,37541.56,52,5074.33,0.2543037662502268,0.6845719386681964,0
INV_07237,37.8,104235.41,8,11289.18,0.07797326839919605,0.5974103107638731,0
INV_07238,25.7,44890.72,1,3751.69,0.10146777174410239,0.6700457844388276,0
INV_07239,25.0,25708.4,15,3968.79,0.1477657105146196,0.44770912153386455,1
INV_07240,41.9,56443.07,32,5769.33,0.16434654707106408,0.7054034827086404,0
INV_07241,30.6,48305.54,7,5891.39,0.11083349784179629,0.6246609546654229,0
INV_07242,26.5,81041.55,12,9431.33,0.09811902186317206,0.7572787769105342,0
INV_07243,28.6,40363.82,4,3773.79,0.11045554386830983,0.9170488862122008,1
INV_07244,42.0,74074.28,8,7978.75,0.09535988510003116,0.8639947130173229,0
INV_07245,28.7,60654.64,29,5658.71,0.15201830017001422,0.5864403959555569,0
INV_07246,33.8,88951.69,12,9825.27,0.09312302290882726,0.9875717274131487,1
INV_07247,35.2,56195.14,12,5709.79,0.11539331702269917,0.8252034719325964,0
INV_07248,18.0,36754.29,32,4635.75,0.18506383384054204,0.7896672465083695,0
INV_07249,20.3,62214.26,29,7746.18,0.15055544131959664,0.5765427306147424,0
INV_07250,38.4,32852.0,5,3832.43,0.11809411187916193,0.7062278740465984,0
INV_07251,27.6,23426.66,11,2249.21,0.13966928919160668,0.7655473065473437,0
INV_07252,45.6,37947.93,38,3717.97,0.20303745463103404,0.8733950754986157,1
INV_07253,44.7,92046.08,13,6247.58,0.09295542188843327,0.8415990427911533,0
INV_07254,42.2,127799.72,22,12067.18,0.08677314450459972,0.8604668511115544,0
INV_07255,53.2,27351.56,8,3667.73,0.12914195755155214,0.8748218154424109,0
INV_07256,34.2,83764.21,2,9346.3,0.07985079055577848,0.9705693887980651,1
INV_07257,41.5,116094.11,4,10874.84,0.06665088820568936,0.4703808970939989,0
INV_07258,29.2,32497.67,11,3414.34,0.1318953167643889,0.6946414645139908,1
INV_07259,59.5,104829.98,9,10293.73,0.07915141661525384,0.7787291416009274,0
INV_07260,54.8,30102.48,46,3699.85,0.2413747356323247,0.5772139793750509,0
INV_07261,35.1,50283.18,16,7236.93,0.12885336964589436,0.8226913368825668,0
INV_07262,38.9,64294.0,20,7137.87,0.12663873037077059,0.8949086313599909,1
INV_07263,48.6,33506.69,24,2680.49,0.1647043833298052,0.6628199453803386,1
INV_07264,33.5,101378.46,16,10059.43,0.09242409565192361,0.882390135122709,0
INV_07265,28.4,52747.75,30,6676.7,0.16239985694260067,0.8584517691928013,0
INV_07266,43.7,79703.82,31,6561.71,0.13982111313385848,0.7205425044558808,1
INV_07267,35.8,34277.39,9,2812.68,0.12580813872133476,0.8037154945825208,0
INV_07268,36.8,132044.12,2,13914.38,0.05748304681048376,0.9424957863244601,0
INV_07269,26.7,68251.86,86,8119.52,0.35454994637705683,0.8228948757410888,0
INV_07270,18.0,66784.24,21,7287.39,0.12690742451138637,0.5441283088425625,1
INV_07271,37.4,63711.88,25,5764.49,0.138994598399275,0.7482667430107747,0
INV_07272,44.0,67299.84,29,7266.52,0.14586574024388682,0.832322251364548,0
INV_07273,32.7,75708.64,19,7985.16,0.11557539410494283,0.5643493835181191,0
INV_07274,49.4,44955.95,13,4846.42,0.12630020797051889,0.9216150911726845,0
INV_07275,28.0,29516.23,84,2854.55,0.41159648935741217,0.3137053639021944,0
INV_07276,24.5,29982.61,27,3051.26,0.17711252583069584,0.8213592806459017,0
INV_07277,34.3,54921.24,38,4584.62,0.18371044194673491,0.6249347617501195,0
INV_07278,34.2,118033.94,12,14283.6,0.07666597585494905,0.7753986235993959,0
INV_07279,42.7,50100.12,48,5167.01,0.2226994133262321,0.26439559676382995,0
INV_07280,27.3,94616.45,27,10010.16,0.11834586561673567,0.8942137339084918,0
INV_07281,48.7,51163.26,28,4898.41,0.15840530158085916,0.326284234317445,0
INV_07282,54.7,110465.15,2,11891.83,0.06664359658556211,0.7729789683798586,0
INV_07283,34.6,66449.26,20,5346.49,0.12490759647526287,0.6341414533655085,0
INV_07284,47.5,61604.97,9,4414.89,0.10544173256755038,0.8574700457724952,0
INV_07285,24.4,89732.63,23,8942.79,0.11354953466844636,0.505078002024037,0
INV_07286,45.8,66048.99,17,8658.95,0.11860712145594848,0.791146956149622,0
INV_07287,45.5,74018.04,3,8610.12,0.08686241538418836,0.5674858967577656,0
INV_07288,43.6,54416.28,16,4633.18,0.12550205774298093,0.7178869850355659,0
INV_07289,34.8,63682.64,13,6884.35,0.11196003281176996,0.4856650633624669,0
INV_07290,18.0,30913.06,30,2455.32,0.18528012036030034,0.7016146828639896,0
INV_07291,28.6,100659.01,14,10492.32,0.0894498364989823,0.8506373397370081,0
INV_07292,28.7,102497.58,14,10754.15,0.08836193002817058,0.6862725586737772,0
INV_07293,25.2,45989.59,26,5525.44,0.1579468234848947,0.8027203287956138,0
INV_07294,36.2,52032.41,23,3637.58,0.14435455661335836,0.8658772593974539,0
INV_07295,30.8,130346.58,97,11769.07,0.3045126105203653,0.4973417006992247,1
INV_07296,26.8,46604.1,9,4584.84,0.11623376486797014,0.9825332694293145,0
INV_07297,24.4,78145.51,24,6782.13,0.12458357880910599,0.6529387158084735,0
INV_07298,27.8,59600.48,4,4850.33,0.0973852201738475,0.47248080058863484,0
INV_07299,46.2,28024.4,33,3074.3,0.1981308190556489,0.606498202114703,0
INV_07300,28.4,67799.75,31,5863.94,0.15061104661434493,0.3495989034053533,1
INV_07301,29.9,99341.86,26,12191.84,0.11271272895343394,0.8911893906885788,0
INV_07302,30.4,48827.23,3,4349.56,0.10261133422476307,0.7688881117052262,0
INV_07303,38.4,31489.73,88,2878.74,0.42817235881039606,0.5582082062243222,1
INV_07304,39.6,81696.34,58,8467.17,0.2184655331063825,0.8359657561428027,1
INV_07305,18.0,28416.5,10,1333.69,0.1329516598859006,0.7976012151792436,0
INV_07306,45.2,28995.89,18,3408.09,0.15259477620349488,0.7694648305398537,0
INV_07307,49.4,134105.62,44,13752.03,0.124974435542431,0.6156430594001355,0
INV_07308,24.5,91071.37,14,8757.83,0.09532077607350602,0.8574825357003244,0
INV_07309,25.3,56048.59,19,5878.79,0.13108535027020637,0.41552306822498924,0
INV_07310,30.5,68887.74,19,7317.06,0.12076697661855201,0.8665659963942913,0
INV_07311,27.4,35136.8,21,4948.87,0.15480551422716993,0.6508937063842332,0
INV_07312,37.2,59165.76,18,8416.84,0.12622179602090886,0.8510473571395121,0
INV_07313,18.0,32678.33,11,2206.33,0.13174427901026123,0.7427545096534325,0
INV_07314,23.8,32302.54,16,1932.91,0.14432961839749883,0.741307418452217,0
INV_07315,50.4,83859.93,42,8488.74,0.1651589425697518,0.7516254746298681,0
INV_07316,25.7,43521.81,40,2273.26,0.20312153595071397,0.5881794610862626,0
INV_07317,47.4,40465.08,30,4695.92,0.17497745049033805,0.7091798330110172,1
INV_07318,38.6,65509.02,11,6663.98,0.10664735845941825,0.5679432900232289,0
INV_07319,18.0,39779.09,31,4345.2,0.17870824649249753,0.7087532472914868,0
INV_07320,41.4,48206.72,10,4517.1,0.11715229686515392,0.531162434470017,0
INV_07321,33.8,123235.87,22,12578.6,0.08945172038254785,0.6005263520066251,0
INV_07322,30.4,28924.36,17,3364.68,0.15001426657003514,0.8548217126737815,0
INV_07323,37.4,112369.69,8,11436.99,0.07380696308815668,0.7958103729355906,0
INV_07324,39.7,217621.62,13,20417.06,0.03933886326025463,0.7009770042798295,0
INV_07325,42.1,29631.85,36,3135.19,0.20621311954474683,0.5979419576409956,0
INV_07326,46.8,31128.3,49,4966.8,0.2514685483057538,0.7400598784709822,1
INV_07327,39.1,71882.76,5,7429.17,0.09147757847919033,0.5802610438537211,0
INV_07328,21.2,56710.06,13,5808.06,0.11712522708788788,0.466462107748381,0
INV_07329,30.3,37503.7,12,5310.41,0.13007966947346003,0.4986342368770755,0
INV_07330,64.4,101082.3,14,9362.61,0.08919830509964638,0.8899055203489135,0
INV_07331,42.2,45056.67,76,5395.34,0.3461871025994925,0.8825775328324875,0
INV_07332,58.7,61350.73,15,5604.92,0.1178860318294825,0.7252895993118249,0
INV_07333,49.0,77027.19,36,8789.3,0.15523337223733513,0.6420136952777658,0
INV_07334,37.4,68605.85,22,7658.63,0.1277197732498846,0.5860751401209934,0
INV_07335,38.0,54063.75,3,4994.1,0.09914206451957887,0.7144635783585037,0
INV_07336,34.6,78928.31,24,7626.87,0.12396125266255713,0.8220886898986486,0
INV_07337,18.0,27649.32,21,3742.74,0.16209791752464975,0.765099506675099,0
INV_07338,35.2,90813.07,29,7225.86,0.1257393495532659,0.6343608484443464,0
INV_07339,47.1,46588.43,2,4216.91,0.10221936248423365,0.6289307367222247,0
INV_07340,29.0,73953.21,6,8015.74,0.09193518750026264,0.9045549573692863,0
INV_07341,39.1,52956.72,30,4987.57,0.16219231145225887,0.7048074503071436,0
INV_07342,43.5,40522.81,10,4187.14,0.1230837509240984,0.8702622385819981,0
INV_07343,25.9,51008.44,49,3059.69,0.22512935572036274,0.37803660292857594,1
INV_07344,30.5,62282.06,15,5373.73,0.1171803871249563,0.7555484282194326,0
INV_07345,24.8,67472.75,1,7426.73,0.0873854787720279,0.9194471356001398,0
INV_07346,26.8,62836.92,25,5532.68,0.1397612785793589,0.8260486242797335,0
INV_07347,22.1,39264.21,15,2623.96,0.13572507764282352,0.47439285113882046,0
INV_07348,26.0,33793.03,8,4440.91,0.12394161646268648,0.9538347464497895,0
INV_07349,49.2,35059.63,1,4021.65,0.10820539948819442,0.8688572431285164,0
INV_07350,25.8,47978.2,5,3709.29,0.1070627348072579,0.5646230603462125,0
INV_07351,36.3,73372.24,4,7475.73,0.08889315756184175,0.5836148084463704,0
INV_07352,30.0,76020.42,18,6546.09,0.11325552376170231,0.530678446730868,0
INV_07353,46.8,41443.15,30,3991.86,0.17394840620076174,0.648285735334118,0
INV_07354,48.1,54204.6,6,5596.45,0.10470869221867607,0.6786446492376162,0
INV_07355,43.6,28436.18,24,2035.12,0.16986376394587396,0.7117800042781717,0
INV_07356,38.1,45014.6,47,5243.79,0.2255742093666138,0.6244304564358396,0
INV_07357,32.7,41316.91,20,5029.04,0.14639478451338628,0.9439629020300325,0
INV_07358,23.1,37232.43,30,3986.81,0.17841268740244012,0.8170450150447944,0
INV_07359,54.4,57053.01,5,6119.28,0.1008882912533992,0.8311835907801275,0
INV_07360,27.4,125570.36,2,11104.21,0.06009949162876306,0.3432815785296996,0
INV_07361,41.6,55636.71,10,6925.86,0.11165420471353345,0.4994111055375794,0
INV_07362,45.6,94463.03,25,9354.98,0.11422378243641865,0.5938940069808778,0
INV_07363,29.4,83847.7,24,7449.51,0.12011118032020228,0.8413310947425913,0
INV_07364,45.4,42251.46,63,4370.98,0.2924756077085861,0.4754621347551018,0
INV_07365,42.6,79282.73,20,8673.74,0.11501536391738429,0.8066460246392857,0
INV_07366,52.3,129658.7,11,13478.22,0.06952096188587983,0.4423740408496984,0
INV_07367,30.3,31243.75,32,2039.68,0.1912119937619856,0.7381926290248683,0
INV_07368,22.1,83786.02,4,9136.24,0.08292153055261373,0.5571205999986714,1
INV_07369,29.9,52280.31,34,5167.37,0.17442426712441697,0.9189873255304236,0
INV_07370,37.1,39379.61,10,4439.17,0.12398796674486579,0.3644687716002085,0
INV_07371,35.6,65392.22,4,5737.67,0.09372902789162456,0.8999388125490376,0
INV_07372,31.1,66291.96,4,7675.11,0.09317221015609335,0.593811531716588,0
INV_07373,18.0,166778.5,83,16860.57,0.200896977101519,0.5891711307555454,0
INV_07374,39.7,40045.89,20,5193.41,0.14755886396364723,0.73111127385528,0
INV_07375,54.7,55594.57,4,4024.59,0.09998799711630947,0.8103214630998803,0
INV_07376,39.6,55098.38,7,4108.42,0.10603687694699816,0.8497058952901759,0
INV_07377,41.1,39936.91,10,3753.66,0.12354646013607025,0.8968062767777869,0
INV_07378,40.7,35357.82,2,5003.41,0.10999772125332324,0.7357722615698266,0
INV_07379,39.0,44554.46,3,6418.26,0.10552134288304832,0.7241827224725939,0
INV_07380,44.3,51385.35,29,4250.11,0.16095420555651302,0.4325948266459606,0
INV_07381,39.0,34453.31,31,3498.38,0.18448996097741774,0.8872309568220037,0
INV_07382,31.9,86351.48,89,8790.3,0.3386173535768103,0.7681386618885543,1
INV_07383,27.0,69671.41,2,7685.3,0.08774959167251592,0.6984722389033218,0
INV_07384,32.5,31547.94,44,4039.76,0.23201760180206113,0.6454705506961173,0
INV_07385,38.1,44200.97,8,3305.7,0.11591943538179,0.7171990305687433,0
INV_07386,31.8,57640.64,8,5828.66,0.1062310947600814,0.8158925595173702,0
INV_07387,38.1,76922.81,3,5683.76,0.0851940278218312,0.7048157119120457,0
INV_07388,39.4,51575.0,86,5968.29,0.3828962470672725,0.5381332872254652,0
INV_07389,43.3,74674.62,80,7128.84,0.3165378141858823,0.8965804661443633,1
INV_07390,47.8,63544.82,41,5149.1,0.18353952911254118,0.6079023309427823,0
INV_07391,35.8,79279.91,2,8260.54,0.08229104427393098,0.6265449429425506,0
INV_07392,21.9,37820.29,37,3412.16,0.1998705973681114,0.7559646658578065,0
INV_07393,31.5,70767.69,21,8338.23,0.12371801148597764,0.3752187087213211,0
INV_07394,35.4,52379.97,3,4345.42,0.10024604910883374,0.6465741822253109,0
INV_07395,18.0,92994.59,7,11522.41,0.08251078536133993,0.8365355092788648,0
INV_07396,48.9,37474.78,24,4602.03,0.1607550771537974,0.8155027257660457,0
INV_07397,36.4,64144.57,33,7702.15,0.15951004889698794,0.6218426362114039,0
INV_07398,38.8,55815.26,38,4552.69,0.18273308633903915,0.8467503157959101,1
INV_07399,48.7,49873.62,16,6775.82,0.12918957460747932,0.5723074435784372,0
INV_07400,28.7,45122.51,16,3299.7,0.13314462194806648,0.9646610194652409,0
INV_07401,40.7,46658.37,24,4456.03,0.15190886853761287,0.806429598771405,0
INV_07402,33.9,120595.16,31,13364.17,0.10760033024519633,0.8811990760881583,0
INV_07403,33.2,49206.53,4,5427.42,0.1042664921342894,0.8852022221479806,0
INV_07404,27.3,115677.38,27,10328.58,0.10321148667350266,0.6096788601998342,0
INV_07405,51.7,49850.75,9,6120.49,0.11381955807270769,0.6987236317846552,0
INV_07406,31.2,58669.05,10,6206.86,0.1094758843218198,0.8700409357394769,0
INV_07407,42.0,54063.53,2,4990.15,0.097315862552838,0.9158533404539131,0
INV_07408,18.0,119383.63,18,10396.35,0.08512386388343593,0.7784886000558915,0
INV_07409,46.8,81336.15,2,8568.37,0.08116376689568104,0.5882974704725531,0
INV_07410,45.5,43251.29,49,4161.7,0.23516828303449622,0.637294373085466,0
INV_07411,36.0,28886.24,20,3044.93,0.15811044869187776,0.776611832982006,1
INV_07412,32.7,43724.95,93,2787.29,0.4315332867793016,0.7570444257845877,0
INV_07413,39.0,102181.72,6,9799.51,0.07610792325091802,0.6195118556242992,0
INV_07414,57.9,32306.76,23,3710.98,0.16308015749987542,0.9988961830452046,0
INV_07415,18.0,29338.05,67,4810.27,0.3303542274523028,0.675808119556341,1
INV_07416,42.8,39608.85,8,3755.6,0.11940181649137065,0.5115191469840416,0
INV_07417,25.9,34353.38,3,4878.64,0.11276455601061794,0.7935559891381625,0
INV_07418,34.8,36499.99,21,4437.35,0.153507047469876,0.8471345547013936,0
INV_07419,32.5,25261.98,10,2759.98,0.13563060804928773,0.8028159639259442,1
INV_07420,30.7,59179.85,7,4905.64,0.10324360375242193,0.6645209736814149,0
INV_07421,34.9,65073.66,101,5536.89,0.43374116098378884,0.8093547431872967,1
INV_07422,23.7,49099.69,29,5527.51,0.16322186783490283,0.8012711071490681,0
INV_07423,45.3,29020.34,14,2375.54,0.14221103484713812,0.5154657127713903,0
INV_07424,18.0,39711.95,2,3355.83,0.1069222662813726,0.5594249840175939,0
INV_07425,40.4,64048.65,5,6224.25,0.09634632092957333,0.7826887973388894,0
INV_07426,31.7,68452.78,8,6681.45,0.09896179756470082,0.8108399158920366,0
INV_07427,23.3,25515.53,14,3452.32,0.1453629557814566,0.7230094302113355,0
INV_07428,37.0,54857.79,14,4980.28,0.12070295804565417,0.7981988073492889,0
INV_07429,19.4,38369.81,1,4638.22,0.10589400965291873,0.9131554489549801,0
INV_07430,35.4,53153.95,58,5755.1,0.2561403119901533,0.9137122972121039,0
INV_07431,20.8,29788.16,16,1304.82,0.14661285788535286,0.563532867031834,0
INV_07432,39.6,26578.2,1,2952.33,0.11433082814886221,0.6039643233203105,0
INV_07433,25.8,48500.3,25,2182.27,0.15283401688297008,0.6220966613278066,0
INV_07434,30.5,50606.65,2,4165.44,0.09955686470039238,0.774605892914989,0
INV_07435,37.9,35795.29,26,4042.61,0.1681053823951384,0.48297001559686226,1
INV_07436,27.3,110194.91,25,11008.85,0.10310164679292651,0.7422519920685985,0
INV_07437,34.4,37920.1,84,2024.12,0.3968134426495363,0.7739686210783253,1
INV_07438,19.9,37634.95,9,2644.33,0.12313529205316179,0.456655188558895,0
INV_07439,41.3,53973.63,4,2788.45,0.1010586354234449,0.5516641105592865,0
INV_07440,52.6,50762.72,2,3733.71,0.09945470665030252,0.9927737517652797,0
INV_07441,62.9,37988.04,2,4377.87,0.10813076056807754,0.8212622891819565,0
INV_07442,35.9,64818.93,34,5924.46,0.16162511335957092,0.1956757639667475,0
INV_07443,42.9,64575.22,26,6627.47,0.1407162293064403,0.9521440939198564,0
INV_07444,18.0,54507.43,75,5464.39,0.32618325540398546,0.6296341851560172,1
INV_07445,50.0,58923.34,8,5924.92,0.1053447091300072,0.594644833600207,1
INV_07446,42.8,52315.71,33,6254.7,0.17143835181217315,0.8197538649973987,0
INV_07447,30.2,50894.8,2,4886.57,0.09936832972417786,0.9045292170376104,0
INV_07448,47.4,29950.23,47,3905.69,0.24537625138512317,0.9273145381785021,0
INV_07449,32.5,55942.15,2,3116.87,0.09611695887010471,0.9175396563603666,0
INV_07450,30.4,82102.3,32,9321.66,0.14019407177535947,0.49093424862241813,0
INV_07451,39.8,58978.14,8,4607.74,0.10530698532409193,0.7975009321670158,0
INV_07452,24.4,46131.33,4,3540.19,0.10638329153162351,0.6058576904811235,0
INV_07453,45.2,80186.65,25,7314.05,0.125207430656291,0.847759545454794,0
INV_07454,24.4,59015.45,46,6985.4,0.20483118352551938,0.3737014479240184,1
INV_07455,24.5,37793.66,29,2890.07,0.17481818710487412,0.5523147122857758,0
INV_07456,25.9,80079.2,8,7352.03,0.09164228008665375,0.8431363457566345,0
INV_07457,42.6,42287.05,9,3267.02,0.11951269495572996,0.8807645832777082,0
INV_07458,28.8,32874.98,5,3542.89,0.11807662569776477,0.9326447049603306,0
INV_07459,21.5,36004.56,35,4344.06,0.19543460059747322,0.526159030014467,0
INV_07460,28.9,40626.79,3,5767.0,0.10826027914238066,0.8562616064580991,0
INV_07461,34.7,29433.55,47,5343.17,0.2460758128173572,0.3535450743835388,0
INV_07462,23.2,97757.59,19,10425.94,0.10010277338555568,0.6554676167699212,0
INV_07463,23.5,26267.84,18,2992.44,0.15518960505426188,0.7741029066715427,0
INV_07464,56.1,68777.18,37,5660.38,0.16613852040525995,0.8363489696751035,0
INV_07465,26.4,60426.63,23,7951.97,0.13694442696692669,0.5823773400586864,1
INV_07466,31.8,58512.35,8,6066.64,0.10562799780166733,0.752974041757497,0
INV_07467,31.3,64484.97,9,6159.43,0.10347370664963323,0.6314384981907234,0
INV_07468,30.8,48200.93,4,5207.63,0.10495456115847704,0.882734427385078,0
INV_07469,41.2,68935.17,13,6257.17,0.1082015111482119,0.7356423478150348,0
INV_07470,44.5,50187.64,3,2681.09,0.10169984102778307,0.5951062220480531,0
INV_07471,31.9,44078.69,22,4979.67,0.14904643038581483,0.42687518670406727,0
INV_07472,22.6,30547.09,4,4397.18,0.11770089420254128,0.9815010640974984,0
INV_07473,47.7,61669.35,40,6723.86,0.18250509841494508,0.8041493271386605,0
INV_07474,34.0,62240.97,25,6217.02,0.14028550798069075,0.8714339153761822,0
INV_07475,52.3,52256.17,45,5238.89,0.20955499197808436,0.7840334534369532,0
INV_07476,18.0,76290.95,2,7801.37,0.08395508611558587,0.5327430803371817,0
INV_07477,37.0,90791.36,33,9220.79,0.13510748791075564,0.7383501137704287,0
INV_07478,54.2,41425.68,43,4081.87,0.21589857594523104,0.7703200193436798,1
INV_07479,31.5,70214.85,1,7046.83,0.0858011503918958,0.9145867633307745,0
INV_07480,32.7,30363.54,140,4591.37,0.6880631837898625,0.4831316475613205,1
INV_07481,38.0,54039.4,8,5876.21,0.10875486552848462,0.6057762943373717,0
INV_07482,29.4,48385.01,5,4943.65,0.10677896318166478,0.6614626043471722,0
INV_07483,31.9,77399.82,11,8399.21,0.09864987868130574,0.3917455931459333,0
INV_07484,31.6,42840.03,1,4943.3,0.10284174278101411,0.8670629687763269,0
INV_07485,28.7,93319.59,44,10277.96,0.161352458214836,0.8208500229443798,0
INV_07486,47.3,47125.94,7,3955.68,0.111685550913083,0.6883540809354303,0
INV_07487,39.6,30540.26,15,2573.5,0.1433757514754655,0.647236181057134,0
INV_07488,37.5,26977.01,20,1884.14,0.15997581976301853,0.7994489616487588,0
INV_07489,43.1,73752.6,32,8141.98,0.14770899951015468,0.6496741747305431,1
INV_07490,32.4,29422.09,6,3660.08,0.12293458198655809,0.7371634585052999,0
INV_07491,27.3,65861.28,26,5312.89,0.13958408966097172,0.8860868441918895,0
INV_07492,29.0,73049.93,3,7695.83,0.08742499782203951,0.8495221723424136,1
INV_07493,35.0,37547.57,25,5126.99,0.1634835514816738,0.9321320171793558,0
INV_07494,24.4,59756.7,51,5740.34,0.22119941616321964,0.6774374829294795,1
INV_07495,30.0,109842.38,2,11298.21,0.06692713807804417,0.6615622731103903,0
INV_07496,29.8,48899.45,3,5620.43,0.10256276338533006,0.8901628238917834,0
INV_07497,56.2,27778.58,17,1457.3,0.15108465449167136,0.7110319848813415,0
INV_07498,18.0,39981.15,1,4150.1,0.10478468721217359,0.8860578320669611,0
INV_07499,33.2,117489.21,5,13021.04,0.06730249303860744,0.7841918637504783,0
INV_07500,52.3,75991.85,5,7005.98,0.08901327368352979,0.9041287300358696,0
INV_07501,36.2,31796.88,14,4012.15,0.13975471127570047,0.9006272044837499,1
INV_07502,42.5,89573.09,6,8984.47,0.08284264611807073,0.38673593079252705,0
INV_07503,36.0,92246.89,13,8550.18,0.09283181452979551,0.5057498142493673,0
INV_07504,28.3,43068.19,15,4210.31,0.13249827940984393,0.6780709386817302,0
INV_07505,18.0,30176.85,27,2491.56,0.17690581885991563,0.7466929412381385,1
INV_07506,37.1,85497.06,59,7661.39,0.2172479028432213,0.571342978042425,1
INV_07507,27.2,125916.71,15,12337.33,0.0769688975488338,0.7417417678751614,0
INV_07508,27.0,37946.31,9,3863.06,0.12288991955970527,0.6859084059217652,0
INV_07509,30.0,73752.85,6,7209.23,0.09205745158368081,0.8737723567538329,0
INV_07510,52.4,38333.04,21,3567.93,0.15177510962728039,0.6990911113786447,0
INV_07511,59.0,37671.57,58,3993.15,0.2782764199531976,0.862892834504815,0
INV_07512,37.2,59844.87,29,6515.89,0.15278241805165918,0.850888948764811,0
INV_07513,30.4,35995.68,5,2455.47,0.11572327367412746,0.9299560695366745,0
INV_07514,23.2,51537.66,45,4901.37,0.21042573268170395,0.5215861624899252,0
INV_07515,39.7,93826.0,27,7409.06,0.11894968459104889,0.587258960536787,0
